Date_time,T_g_2_5,T_g_15,s_m_5,s_m_20,s_m_60,s_m_90,rainfall
10/22/2016 11:40,12.4,12.9,35.47,24.81,34.49,36.65,0
10/22/2016 12:00,12.5,12.9,35.5,24.8,34.48,36.65,0
10/22/2016 12:20,12.5,12.9,35.53,24.8,34.48,36.65,0
10/22/2016 12:40,12.6,12.9,35.54,24.79,34.48,36.65,0
10/22/2016 13:00,12.7,12.9,35.54,24.79,34.48,36.65,0
10/22/2016 13:20,12.8,12.9,35.48,24.78,34.47,36.65,0
10/22/2016 13:40,12.9,12.9,35.45,24.76,34.47,36.65,0
10/22/2016 14:00,12.9,12.9,35.44,24.75,34.46,36.65,0
10/22/2016 14:20,13,12.9,35.37,24.73,34.46,36.65,0
10/22/2016 14:40,13,12.9,35.36,24.72,34.46,36.65,0
10/22/2016 15:00,12.9,13,35.32,24.71,34.45,36.65,0
10/22/2016 15:20,12.9,13,35.31,24.7,34.45,36.65,0
10/22/2016 15:40,12.9,13,35.22,24.69,34.45,36.64,0
10/22/2016 16:00,12.9,13,35.23,24.68,34.45,36.64,0
10/22/2016 16:20,12.9,13,35.26,24.67,34.45,36.64,0
10/22/2016 16:40,12.9,13.1,35.24,24.66,34.45,36.64,0
10/22/2016 17:00,12.9,13.1,34.99,24.65,34.45,36.64,0
10/22/2016 17:20,12.8,13.1,34.97,24.64,34.44,36.64,0
10/22/2016 17:40,12.8,13.1,34.85,24.63,34.44,36.64,0
10/22/2016 18:00,12.8,13.1,34.79,24.63,34.44,36.64,0
10/22/2016 18:20,12.7,13.1,34.73,24.62,34.44,36.63,0
10/22/2016 18:40,12.7,13.1,34.69,24.61,34.44,36.63,0
10/22/2016 19:00,12.6,13.1,34.61,24.6,34.45,36.63,0
10/22/2016 19:20,12.6,13.1,34.53,24.6,34.44,36.63,0
10/22/2016 19:40,12.5,13.1,34.44,24.6,34.44,36.62,0
10/22/2016 20:00,12.5,13.1,34.4,24.59,34.44,36.62,0
10/22/2016 20:20,12.4,13.1,34.29,24.59,34.44,36.62,0
10/22/2016 20:40,12.3,13.1,34.2,24.58,34.44,36.62,0
10/22/2016 21:00,12.3,13.1,33.86,24.58,34.44,36.62,0
10/22/2016 21:20,12.2,13.1,33.85,24.58,34.44,36.63,0
10/22/2016 21:40,12.2,13,33.97,24.57,34.44,36.62,0
10/22/2016 22:00,12.2,13,33.97,24.57,34.44,36.62,0
10/22/2016 22:20,12.1,13,33.91,24.57,34.44,36.63,0
10/22/2016 22:40,12.1,13,33.76,24.57,34.44,36.63,0
10/22/2016 23:00,12,13,33.77,24.56,34.44,36.63,0
10/22/2016 23:20,12,12.9,33.77,24.56,34.44,36.63,0
10/22/2016 23:40,11.9,12.9,33.79,24.56,34.44,36.63,0
10/23/2016 00:00,11.9,12.9,33.95,24.56,34.44,36.63,0
10/23/2016 00:20,11.9,12.9,34.02,24.56,34.43,36.63,0
10/23/2016 00:40,11.8,12.8,34.01,24.55,34.43,36.63,0
10/23/2016 01:00,11.8,12.8,34.05,24.55,34.43,36.63,0
10/23/2016 01:20,11.7,12.8,34.05,24.55,34.43,36.63,0
10/23/2016 01:40,11.7,12.8,34.01,24.55,34.43,36.63,0
10/23/2016 02:00,11.7,12.7,34.04,24.55,34.43,36.63,0
10/23/2016 02:20,11.6,12.7,33.85,24.54,34.43,36.63,0
10/23/2016 02:40,11.5,12.7,33.89,24.54,34.43,36.63,0
10/23/2016 03:00,11.5,12.6,33.86,24.54,34.43,36.63,0
10/23/2016 03:20,11.5,12.6,33.82,24.54,34.43,36.63,0
10/23/2016 03:40,11.4,12.6,33.8,24.54,34.43,36.63,0
10/23/2016 04:00,11.3,12.6,33.77,24.54,34.42,36.63,0
10/23/2016 04:20,11.3,12.5,33.78,24.54,34.42,36.63,0
10/23/2016 04:40,11.2,12.5,33.75,24.54,34.43,36.63,0
10/23/2016 05:00,11.1,12.4,33.73,24.53,34.42,36.63,0
10/23/2016 05:20,11,12.4,33.74,24.53,34.42,36.63,0
10/23/2016 05:40,10.9,12.4,33.73,24.53,34.42,36.63,0
10/23/2016 06:00,10.9,12.3,33.81,24.53,34.42,36.63,0
10/23/2016 06:20,10.8,12.3,33.89,24.53,34.42,36.63,0
10/23/2016 06:40,10.8,12.2,33.96,24.54,34.41,36.63,0
10/23/2016 07:00,10.8,12.2,33.94,24.54,34.41,36.63,0
10/23/2016 07:20,10.9,12.1,33.99,24.54,34.41,36.63,0
10/23/2016 07:40,11,12.1,34.1,24.54,34.41,36.63,0
10/23/2016 08:00,11,12.1,34.16,24.55,34.41,36.63,0
10/23/2016 08:20,11.2,12,34.22,24.54,34.4,36.63,0
10/23/2016 08:40,11.2,12,34.32,24.54,34.4,36.62,0
10/23/2016 09:00,11.3,12,34.33,24.54,34.4,36.62,0
10/23/2016 09:20,11.4,12,34.34,24.53,34.4,36.62,0
10/23/2016 09:40,11.6,12,34.29,24.52,34.4,36.62,0
10/23/2016 10:00,11.7,12,34.27,24.51,34.39,36.62,0
10/23/2016 10:20,11.8,12,34.23,24.5,34.38,36.62,0
10/23/2016 10:40,12,12,34.19,24.49,34.38,36.62,0
10/23/2016 11:00,12.1,12,34.14,24.48,34.37,36.62,0
10/23/2016 11:20,12.2,12.1,34.16,24.48,34.37,36.62,0
10/23/2016 11:40,12.4,12.1,34.06,24.47,34.36,36.62,0
10/23/2016 12:00,12.5,12.1,33.95,24.45,34.36,36.62,0
10/23/2016 12:20,12.6,12.2,33.96,24.44,34.36,36.62,0
10/23/2016 12:40,12.7,12.2,33.91,24.43,34.36,36.62,0
10/23/2016 13:00,12.7,12.3,33.88,24.42,34.35,36.61,0
10/23/2016 13:20,12.8,12.3,33.8,24.41,34.35,36.61,0
10/23/2016 13:40,12.9,12.4,33.77,24.4,34.35,36.61,0
10/23/2016 14:00,12.9,12.4,33.76,24.39,34.34,36.61,0
10/23/2016 14:20,13,12.5,33.57,24.37,34.34,36.61,0
10/23/2016 14:40,13.1,12.6,33.5,24.36,34.34,36.61,0
10/23/2016 15:00,13.1,12.6,33.43,24.35,34.33,36.61,0
10/23/2016 15:20,13.1,12.7,33.09,24.34,34.33,36.59,0
10/23/2016 15:40,13.2,12.7,33.02,24.33,34.33,36.59,0
10/23/2016 16:00,13.2,12.8,32.95,24.31,34.32,36.59,0
10/23/2016 16:20,13.2,12.8,32.87,24.31,34.32,36.59,0
10/23/2016 16:40,13.2,12.9,32.79,24.29,34.32,36.59,0
10/23/2016 17:00,13.2,12.9,32.79,24.28,34.31,36.59,0
10/23/2016 17:20,13.2,12.9,32.79,24.28,34.31,36.59,0
10/23/2016 17:40,13.1,13,32.89,24.27,34.31,36.59,0
10/23/2016 18:00,13.1,13,33.02,24.26,34.31,36.59,0
10/23/2016 18:20,13.1,13,32.95,24.25,34.31,36.58,0
10/23/2016 18:40,13,13,32.83,24.25,34.31,36.58,0
10/23/2016 19:00,13,13.1,32.57,24.24,34.31,36.58,0
10/23/2016 19:20,12.9,13.1,32.35,24.23,34.31,36.58,0
10/23/2016 19:40,12.9,13.1,32.26,24.23,34.31,36.58,0
10/23/2016 20:00,12.8,13.1,32.11,24.23,34.31,36.58,0
10/23/2016 20:20,12.7,13.1,31.97,24.22,34.31,36.59,0
10/23/2016 20:40,12.6,13.1,31.89,24.22,34.31,36.59,0
10/23/2016 21:00,12.6,13.1,31.84,24.21,34.31,36.59,0
10/23/2016 21:20,12.5,13.1,31.78,24.21,34.31,36.59,0
10/23/2016 21:40,12.5,13,31.84,24.21,34.31,36.59,0
10/23/2016 22:00,12.4,13,31.97,24.2,34.31,36.59,0
10/23/2016 22:20,12.3,13,32.07,24.2,34.31,36.59,0
10/23/2016 22:40,12.2,12.9,32.15,24.2,34.31,36.59,0
10/23/2016 23:00,12.1,12.9,32.07,24.2,34.31,36.59,0
10/23/2016 23:20,12,12.9,32.03,24.2,34.31,36.59,0
10/23/2016 23:40,11.9,12.9,32.04,24.2,34.31,36.59,0
10/24/2016 00:00,11.9,12.8,31.94,24.2,34.31,36.59,0
10/24/2016 00:20,11.8,12.8,31.91,24.2,34.31,36.59,0
10/24/2016 00:40,11.6,12.7,31.8,24.19,34.31,36.59,0
10/24/2016 01:00,11.5,12.7,31.77,24.19,34.31,36.59,0
10/24/2016 01:20,11.4,12.7,31.75,24.18,34.31,36.59,0
10/24/2016 01:40,11.3,12.6,31.73,24.18,34.31,36.59,0
10/24/2016 02:00,11.2,12.6,31.71,24.18,34.31,36.59,0
10/24/2016 02:20,11.1,12.5,31.71,24.18,34.31,36.59,0
10/24/2016 02:40,11,12.5,31.58,24.18,34.31,36.59,0
10/24/2016 03:00,10.9,12.4,31.54,24.17,34.31,36.59,0
10/24/2016 03:20,10.9,12.4,31.54,24.17,34.31,36.59,0
10/24/2016 03:40,10.8,12.3,31.42,24.17,34.31,36.59,0
10/24/2016 04:00,10.7,12.3,31.42,24.17,34.31,36.59,0
10/24/2016 04:20,10.6,12.2,31.4,24.17,34.31,36.59,0
10/24/2016 04:40,10.5,12.2,31.39,24.17,34.31,36.59,0
10/24/2016 05:00,10.4,12.1,31.35,24.16,34.31,36.59,0
10/24/2016 05:20,10.4,12.1,31.36,24.16,34.31,36.59,0
10/24/2016 05:40,10.3,12,31.36,24.16,34.3,36.59,0
10/24/2016 06:00,10.2,12,31.44,24.16,34.3,36.59,0
10/24/2016 06:20,10.2,11.9,31.52,24.17,34.3,36.59,0
10/24/2016 06:40,10.2,11.9,31.6,24.17,34.3,36.59,0
10/24/2016 07:00,10.3,11.8,31.7,24.17,34.3,36.59,0
10/24/2016 07:20,10.4,11.8,31.78,24.18,34.3,36.59,0
10/24/2016 07:40,10.5,11.7,31.93,24.18,34.3,36.59,0
10/24/2016 08:00,10.6,11.7,32.1,24.18,34.3,36.59,0
10/24/2016 08:20,10.7,11.7,32.16,24.17,34.3,36.59,0
10/24/2016 08:40,10.9,11.6,32.25,24.17,34.3,36.59,0
10/24/2016 09:00,11,11.6,32.29,24.17,34.29,36.58,0
10/24/2016 09:20,11.2,11.6,32.35,24.17,34.29,36.58,0
10/24/2016 09:40,11.3,11.6,32.63,24.16,34.29,36.58,0
10/24/2016 10:00,11.5,11.6,32.32,24.16,34.28,36.58,0
10/24/2016 10:20,11.7,11.6,32.2,24.15,34.28,36.58,0
10/24/2016 10:40,11.9,11.7,32.19,24.15,34.28,36.58,0
10/24/2016 11:00,12.2,11.7,32.11,24.14,34.27,36.57,0
10/24/2016 11:20,12.4,11.7,32,24.13,34.27,36.57,0
10/24/2016 11:40,12.6,11.8,31.99,24.12,34.27,36.57,0
10/24/2016 12:00,12.8,11.8,31.91,24.1,34.26,36.58,0
10/24/2016 12:20,12.9,11.9,31.85,24.09,34.26,36.58,0
10/24/2016 12:40,13,12,31.85,24.08,34.25,36.58,0
10/24/2016 13:00,13.1,12,31.96,24.07,34.25,36.58,0
10/24/2016 13:20,13.2,12.1,31.67,24.06,34.24,36.58,0
10/24/2016 13:40,13.2,12.2,31.63,24.04,34.24,36.58,0
10/24/2016 14:00,13.3,12.3,31.53,24.04,34.24,36.58,0
10/24/2016 14:20,13.4,12.3,31.49,24.02,34.23,36.58,0
10/24/2016 14:40,13.4,12.4,31.42,24.01,34.23,36.57,0
10/24/2016 15:00,13.5,12.5,31.35,24,34.23,36.57,0
10/24/2016 15:20,13.5,12.6,31.27,23.99,34.23,36.57,0
10/24/2016 15:40,13.5,12.6,31.25,23.98,34.23,36.57,0
10/24/2016 16:00,13.5,12.7,31.55,23.96,34.22,36.57,0
10/24/2016 16:20,13.5,12.8,31.2,23.96,34.22,36.57,0
10/24/2016 16:40,13.5,12.8,31.1,23.95,34.22,36.57,0
10/24/2016 17:00,13.5,12.8,31.04,23.94,34.21,36.57,0
10/24/2016 17:20,13.5,12.9,31.02,23.93,34.21,36.57,0
10/24/2016 17:40,13.5,12.9,30.94,23.93,34.21,36.57,0
10/24/2016 18:00,13.5,13,30.81,23.92,34.21,36.57,0
10/24/2016 18:20,13.5,13,30.75,23.91,34.21,36.56,0
10/24/2016 18:40,13.4,13,30.7,23.91,34.21,36.56,0
10/24/2016 19:00,13.3,13,30.58,23.9,34.22,36.56,0
10/24/2016 19:20,13.2,13.1,30.5,23.89,34.22,36.56,0
10/24/2016 19:40,13.1,13.1,30.7,23.89,34.22,36.55,0
10/24/2016 20:00,13,13.1,30.79,23.88,34.22,36.55,0
10/24/2016 20:20,12.9,13.1,30.71,23.89,34.22,36.55,0
10/24/2016 20:40,12.7,13.1,30.59,23.88,34.22,36.55,0
10/24/2016 21:00,12.6,13.1,30.28,23.87,34.22,36.55,0
10/24/2016 21:20,12.5,13,30.06,23.87,34.22,36.55,0
10/24/2016 21:40,12.5,13,30.03,23.86,34.22,36.55,0
10/24/2016 22:00,12.3,13,30.05,23.86,34.22,36.55,0
10/24/2016 22:20,12.2,13,30.02,23.86,34.22,36.55,0
10/24/2016 22:40,12.1,12.9,30,23.86,34.22,36.55,0
10/24/2016 23:00,12,12.9,29.95,23.86,34.22,36.55,0
10/24/2016 23:20,12,12.8,30.1,23.86,34.22,36.55,0
10/24/2016 23:40,11.9,12.8,30.04,23.86,34.22,36.55,0
10/25/2016 00:00,11.7,12.8,30.01,23.86,34.22,36.55,0
10/25/2016 00:20,11.7,12.7,30.13,23.85,34.22,36.56,0
10/25/2016 00:40,11.6,12.7,30.11,23.84,34.22,36.55,0
10/25/2016 01:00,11.5,12.6,29.91,23.84,34.22,36.55,0
10/25/2016 01:20,11.4,12.6,29.91,23.84,34.22,36.56,0
10/25/2016 01:40,11.3,12.5,29.86,23.84,34.22,36.56,0
10/25/2016 02:00,11.2,12.5,29.85,23.83,34.22,36.56,0
10/25/2016 02:20,11.2,12.4,29.88,23.83,34.22,36.56,0
10/25/2016 02:40,11.1,12.4,29.89,23.83,34.22,36.56,0
10/25/2016 03:00,11,12.3,29.88,23.83,34.22,36.56,0
10/25/2016 03:20,10.9,12.3,29.89,23.83,34.22,36.56,0
10/25/2016 03:40,10.9,12.2,29.87,23.83,34.22,36.56,0
10/25/2016 04:00,10.8,12.2,29.85,23.83,34.22,36.56,0
10/25/2016 04:20,10.7,12.1,29.82,23.83,34.22,36.56,0
10/25/2016 04:40,10.7,12.1,29.99,23.83,34.22,36.56,0
10/25/2016 05:00,10.6,12.1,30.07,23.83,34.22,36.56,0
10/25/2016 05:20,10.6,12,29.89,23.83,34.22,36.56,0
10/25/2016 05:40,10.5,12,29.89,23.83,34.21,36.56,0
10/25/2016 06:00,10.5,11.9,29.94,23.83,34.21,36.56,0
10/25/2016 06:20,10.4,11.9,30,23.83,34.21,36.56,0
10/25/2016 06:40,10.4,11.8,30.07,23.83,34.21,36.56,0
10/25/2016 07:00,10.5,11.8,30.08,23.83,34.21,36.55,0
10/25/2016 07:20,10.6,11.8,30.14,23.83,34.21,36.55,0
10/25/2016 07:40,10.7,11.7,30.23,23.83,34.21,36.55,0
10/25/2016 08:00,10.8,11.7,30.33,23.83,34.21,36.55,0
10/25/2016 08:20,10.9,11.7,30.45,23.84,34.21,36.55,0
10/25/2016 08:40,11.1,11.6,30.53,23.83,34.21,36.55,0
10/25/2016 09:00,11.3,11.6,30.59,23.83,34.2,36.55,0
10/25/2016 09:20,11.5,11.6,30.64,23.83,34.2,36.55,0
10/25/2016 09:40,11.7,11.6,30.87,23.83,34.19,36.55,0
10/25/2016 10:00,11.9,11.7,30.86,23.82,34.19,36.55,0
10/25/2016 10:20,12.2,11.7,30.67,23.82,34.19,36.55,0
10/25/2016 10:40,12.4,11.7,30.57,23.8,34.19,36.55,0
10/25/2016 11:00,12.7,11.8,30.34,23.79,34.18,36.55,0
10/25/2016 11:20,12.9,11.8,30.25,23.78,34.18,36.55,0
10/25/2016 11:40,13.2,11.9,30.19,23.77,34.18,36.54,0
10/25/2016 12:00,13.4,11.9,30.6,23.76,34.17,36.54,0
10/25/2016 12:20,13.6,12,30.64,23.75,34.16,36.54,0
10/25/2016 12:40,13.7,12.1,30.5,23.74,34.15,36.54,0
10/25/2016 13:00,13.9,12.2,30.38,23.73,34.15,36.54,0
10/25/2016 13:20,14,12.3,30.34,23.71,34.15,36.54,0
10/25/2016 13:40,14.1,12.3,30.29,23.7,34.15,36.54,0
10/25/2016 14:00,14.2,12.4,30.22,23.69,34.15,36.54,0
10/25/2016 14:20,14.3,12.5,30.13,23.68,34.14,36.54,0
10/25/2016 14:40,14.4,12.6,30.1,23.66,34.14,36.54,0
10/25/2016 15:00,14.5,12.7,30.16,23.65,34.14,36.54,0
10/25/2016 15:20,14.5,12.8,30.07,23.64,34.13,36.54,0
10/25/2016 15:40,14.6,12.8,30.09,23.63,34.13,36.54,0
10/25/2016 16:00,14.6,12.9,30.06,23.62,34.13,36.53,0
10/25/2016 16:20,14.6,13,29.99,23.61,34.13,36.53,0
10/25/2016 16:40,14.5,13.1,29.95,23.6,34.12,36.53,0
10/25/2016 17:00,14.5,13.1,29.76,23.59,34.12,36.53,0
10/25/2016 17:20,14.5,13.2,29.76,23.58,34.11,36.53,0
10/25/2016 17:40,14.5,13.2,29.95,23.57,34.11,36.53,0
10/25/2016 18:00,14.5,13.3,29.78,23.57,34.11,36.54,0
10/25/2016 18:20,14.4,13.3,29.66,23.56,34.11,36.54,0
10/25/2016 18:40,14.3,13.3,29.56,23.55,34.12,36.54,0
10/25/2016 19:00,14.2,13.4,29.45,23.55,34.13,36.54,0
10/25/2016 19:20,14.1,13.4,29.29,23.55,34.13,36.54,0
10/25/2016 19:40,14.1,13.4,29.25,23.53,34.13,36.54,0
10/25/2016 20:00,14,13.4,29.14,23.53,34.13,36.54,0
10/25/2016 20:20,13.9,13.4,29,23.53,34.13,36.54,0
10/25/2016 20:40,13.9,13.4,28.97,23.53,34.13,36.54,0
10/25/2016 21:00,13.8,13.4,28.92,23.53,34.13,36.54,0
10/25/2016 21:20,13.7,13.4,28.84,23.52,34.13,36.54,0
10/25/2016 21:40,13.6,13.4,28.83,23.52,34.13,36.53,0
10/25/2016 22:00,13.6,13.4,28.86,23.51,34.13,36.53,0
10/25/2016 22:20,13.5,13.4,28.87,23.51,34.13,36.53,0
10/25/2016 22:40,13.5,13.4,28.78,23.51,34.13,36.53,0
10/25/2016 23:00,13.5,13.4,28.75,23.52,34.14,36.53,0
10/25/2016 23:20,13.4,13.3,28.83,23.51,34.14,36.53,0
10/25/2016 23:40,13.4,13.3,28.83,23.51,34.14,36.53,0
10/26/2016 00:00,13.4,13.3,28.86,23.51,34.14,36.53,0
10/26/2016 00:20,13.3,13.3,28.8,23.51,34.14,36.54,0
10/26/2016 00:40,13.3,13.3,28.83,23.5,34.14,36.54,0
10/26/2016 01:00,13.3,13.3,28.8,23.5,34.14,36.54,0
10/26/2016 01:20,13.3,13.2,28.72,23.49,34.14,36.54,0
10/26/2016 01:40,13.3,13.2,28.78,23.49,34.14,36.54,0
10/26/2016 02:00,13.3,13.2,28.73,23.49,34.14,36.54,0
10/26/2016 02:20,13.3,13.2,28.74,23.49,34.13,36.54,0
10/26/2016 02:40,13.2,13.2,28.76,23.49,34.14,36.54,0
10/26/2016 03:00,13.2,13.2,28.75,23.49,34.14,36.54,0
10/26/2016 03:20,13.2,13.2,28.8,23.48,34.14,36.54,0
10/26/2016 03:40,13.2,13.2,28.83,23.48,34.14,36.54,0
10/26/2016 04:00,13.2,13.1,28.81,23.49,34.14,36.54,0
10/26/2016 04:20,13.2,13.1,28.75,23.49,34.14,36.54,0
10/26/2016 04:40,13.2,13.1,28.72,23.49,34.14,36.54,0
10/26/2016 05:00,13.2,13.1,28.72,23.49,34.14,36.54,0
10/26/2016 05:20,13.2,13.1,28.68,23.49,34.14,36.54,0
10/26/2016 05:40,13.1,13.1,28.84,23.49,34.14,36.54,0
10/26/2016 06:00,13.1,13.1,28.85,23.48,34.13,36.54,0
10/26/2016 06:20,13.1,13.1,28.85,23.48,34.13,36.53,0
10/26/2016 06:40,13.1,13.1,28.94,23.48,34.14,36.53,0
10/26/2016 07:00,13.1,13.1,28.91,23.48,34.14,36.54,0
10/26/2016 07:20,13.2,13.1,28.89,23.48,34.14,36.54,0
10/26/2016 07:40,13.2,13.1,28.99,23.48,34.14,36.54,0
10/26/2016 08:00,13.3,13.1,29.07,23.48,34.13,36.54,0
10/26/2016 08:20,13.4,13.1,29.07,23.48,34.14,36.54,0
10/26/2016 08:40,13.4,13.1,29.08,23.48,34.14,36.54,0
10/26/2016 09:00,13.5,13.1,29.16,23.48,34.14,36.54,0
10/26/2016 09:20,13.7,13.1,29.18,23.47,34.14,36.54,0
10/26/2016 09:40,13.8,13.1,29.16,23.46,34.14,36.54,0
10/26/2016 10:00,13.9,13.1,29.12,23.45,34.13,36.54,0
10/26/2016 10:20,14,13.1,29.14,23.44,34.13,36.54,0
10/26/2016 10:40,14.1,13.2,29.12,23.44,34.13,36.53,0
10/26/2016 11:00,14.2,13.2,29.07,23.43,34.12,36.53,0
10/26/2016 11:20,14.2,13.2,29.05,23.42,34.12,36.53,0
10/26/2016 11:40,14.3,13.3,29.02,23.41,34.11,36.53,0
10/26/2016 12:00,14.4,13.3,28.99,23.4,34.11,36.53,0
10/26/2016 12:20,14.6,13.4,28.9,23.4,34.11,36.53,0
10/26/2016 12:40,14.8,13.4,28.83,23.38,34.1,36.53,0
10/26/2016 13:00,14.9,13.5,28.74,23.37,34.1,36.53,0
10/26/2016 13:20,15,13.5,28.7,23.35,34.1,36.53,0
10/26/2016 13:40,15.1,13.6,28.55,23.35,34.1,36.53,0
10/26/2016 14:00,15.1,13.6,28.53,23.33,34.09,36.53,0
10/26/2016 14:20,15.1,13.7,28.45,23.33,34.09,36.53,0
10/26/2016 14:40,15.1,13.7,28.38,23.32,34.09,36.53,0
10/26/2016 15:00,15.1,13.8,28.38,23.3,34.1,36.53,0
10/26/2016 15:20,15.2,13.8,28.31,23.3,34.09,36.53,0
10/26/2016 15:40,15.3,13.9,28.27,23.29,34.09,36.52,0
10/26/2016 16:00,15.3,13.9,28.19,23.28,34.09,36.52,0
10/26/2016 16:20,15.3,13.9,28.15,23.27,34.08,36.52,0
10/26/2016 16:40,15.3,14,28.15,23.27,34.08,36.51,0
10/26/2016 17:00,15.3,14,28.27,23.26,34.09,36.51,0
10/26/2016 17:20,15.3,14.1,28.04,23.25,34.08,36.51,0
10/26/2016 17:40,15.3,14.1,27.94,23.25,34.09,36.51,0
10/26/2016 18:00,15.3,14.1,27.89,23.24,34.09,36.51,0
10/26/2016 18:20,15.3,14.2,27.83,23.24,34.09,36.51,0
10/26/2016 18:40,15.2,14.2,27.93,23.23,34.08,36.51,0
10/26/2016 19:00,15.2,14.2,27.83,23.22,34.09,36.51,0
10/26/2016 19:20,15.1,14.2,27.76,23.22,34.09,36.51,0
10/26/2016 19:40,15.1,14.2,27.73,23.22,34.09,36.51,0
10/26/2016 20:00,15,14.3,27.71,23.22,34.09,36.51,0
10/26/2016 20:20,15,14.3,27.66,23.22,34.09,36.51,0
10/26/2016 20:40,15,14.3,27.63,23.21,34.09,36.51,0
10/26/2016 21:00,14.9,14.3,27.54,23.21,34.09,36.51,0
10/26/2016 21:20,14.9,14.3,27.51,23.2,34.09,36.51,0
10/26/2016 21:40,14.8,14.3,27.42,23.19,34.09,36.51,0
10/26/2016 22:00,14.8,14.3,27.4,23.2,34.09,36.51,0
10/26/2016 22:20,14.8,14.3,27.4,23.19,34.09,36.51,0
10/26/2016 22:40,14.7,14.3,27.38,23.19,34.09,36.51,0
10/26/2016 23:00,14.7,14.3,27.39,23.19,34.09,36.51,0
10/26/2016 23:20,14.7,14.2,27.36,23.19,34.09,36.51,0
10/26/2016 23:40,14.6,14.2,27.31,23.19,34.1,36.51,0
10/27/2016 00:00,14.6,14.2,27.3,23.18,34.1,36.51,0
10/27/2016 00:20,14.6,14.2,27.26,23.18,34.1,36.51,0
10/27/2016 00:40,14.5,14.2,27.24,23.18,34.1,36.51,0
10/27/2016 01:00,14.4,14.2,27.18,23.17,34.1,36.51,0
10/27/2016 01:20,14.4,14.2,27.19,23.17,34.1,36.51,0
10/27/2016 01:40,14.3,14.2,27.18,23.17,34.1,36.51,0
10/27/2016 02:00,14.3,14.2,27.14,23.17,34.1,36.51,0
10/27/2016 02:20,14.2,14.1,27.18,23.17,34.1,36.51,0
10/27/2016 02:40,14.1,14.1,27.13,23.17,34.11,36.51,0
10/27/2016 03:00,14.1,14.1,27.14,23.17,34.11,36.51,0
10/27/2016 03:20,14,14.1,27.08,23.17,34.11,36.51,0
10/27/2016 03:40,14,14.1,27.05,23.16,34.11,36.51,0
10/27/2016 04:00,13.9,14,27.06,23.15,34.11,36.51,0
10/27/2016 04:20,13.8,14,27.23,23.15,34.11,36.51,0
10/27/2016 04:40,13.7,14,27.17,23.15,34.11,36.51,0
10/27/2016 05:00,13.6,13.9,26.99,23.15,34.11,36.51,0
10/27/2016 05:20,13.6,13.9,26.93,23.14,34.11,36.52,0
10/27/2016 05:40,13.5,13.9,26.91,23.14,34.11,36.52,0
10/27/2016 06:00,13.4,13.9,26.95,23.15,34.11,36.52,0
10/27/2016 06:20,13.3,13.8,26.99,23.15,34.11,36.51,0
10/27/2016 06:40,13.3,13.8,27.05,23.15,34.11,36.51,0
10/27/2016 07:00,13.3,13.7,27.14,23.15,34.11,36.51,0
10/27/2016 07:20,13.4,13.7,27.22,23.15,34.11,36.51,0
10/27/2016 07:40,13.4,13.7,27.32,23.15,34.11,36.51,0
10/27/2016 08:00,13.5,13.7,27.4,23.14,34.11,36.51,0
10/27/2016 08:20,13.6,13.6,27.41,23.14,34.11,36.51,0
10/27/2016 08:40,13.6,13.6,27.49,23.14,34.11,36.51,0
10/27/2016 09:00,13.7,13.6,27.51,23.14,34.11,36.51,0
10/27/2016 09:20,13.9,13.6,27.51,23.14,34.11,36.51,0
10/27/2016 09:40,14,13.6,27.48,23.13,34.1,36.51,0
10/27/2016 10:00,14.2,13.6,27.4,23.13,34.1,36.51,0
10/27/2016 10:20,14.3,13.6,27.36,23.12,34.1,36.51,0
10/27/2016 10:40,14.5,13.7,27.36,23.11,34.09,36.51,0
10/27/2016 11:00,14.7,13.7,27.31,23.1,34.09,36.51,0
10/27/2016 11:20,14.9,13.7,27.21,23.1,34.09,36.51,0
10/27/2016 11:40,15,13.8,27.11,23.09,34.09,36.51,0
10/27/2016 12:00,15.1,13.8,27.01,23.08,34.08,36.51,0
10/27/2016 12:20,15.3,13.9,26.96,23.06,34.07,36.51,0
10/27/2016 12:40,15.3,13.9,26.81,23.05,34.07,36.51,0
10/27/2016 13:00,15.4,14,26.82,23.04,34.07,36.51,0
10/27/2016 13:20,15.5,14.1,26.77,23.03,34.06,36.51,0
10/27/2016 13:40,15.5,14.1,26.7,23.01,34.06,36.51,0
10/27/2016 14:00,15.5,14.2,26.6,23.01,34.05,36.51,0
10/27/2016 14:20,15.6,14.3,26.7,22.99,34.05,36.5,0
10/27/2016 14:40,15.6,14.3,26.48,22.98,34.05,36.5,0
10/27/2016 15:00,15.6,14.4,26.39,22.97,34.04,36.5,0
10/27/2016 15:20,15.6,14.5,26.76,22.96,34.04,36.5,0
10/27/2016 15:40,15.6,14.5,26.86,22.95,34.04,36.5,0
10/27/2016 16:00,15.6,14.6,26.84,22.94,34.04,36.5,0
10/27/2016 16:20,15.6,14.6,26.54,22.93,34.04,36.5,0
10/27/2016 16:40,15.6,14.6,26.49,22.92,34.03,36.5,0
10/27/2016 17:00,15.6,14.7,26.11,22.91,34.03,36.5,0
10/27/2016 17:20,15.5,14.7,25.76,22.91,34.03,36.51,0
10/27/2016 17:40,15.5,14.7,25.63,22.9,34.03,36.51,0
10/27/2016 18:00,15.5,14.8,25.55,22.89,34.03,36.51,0
10/27/2016 18:20,15.4,14.8,25.6,22.88,34.03,36.51,0
